date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,ds,Adj. Close,Adj. Open,y,Daily Change
1998-10-26,27.75,29.5,27.38,29.44,4.9067,325400.0,0.0,1.0,1998-10-26,29.44,27.75,29.44,1.6900000000000013
1998-10-27,29.75,29.88,26.88,27.12,4.52,222500.0,0.0,1.0,1998-10-27,27.12,29.75,27.12,-2.629999999999999
1998-10-28,27.12,27.12,26.5,26.88,4.48,213800.0,0.0,1.0,1998-10-28,26.88,27.12,26.88,-0.240000000000002
1998-10-29,26.37,30.0,26.37,29.88,4.98,609400.0,0.0,1.0,1998-10-29,29.88,26.37,29.88,3.509999999999998
1998-10-30,29.75,31.25,29.69,29.88,4.98,822500.0,0.0,1.0,1998-10-30,29.88,29.75,29.88,0.129999999999999
1998-11-02,29.88,31.62,29.88,30.87,5.145,421500.0,0.0,1.0,1998-11-02,30.87,29.88,30.87,0.990000000000002
1998-11-03,31.0,31.0,29.62,30.19,5.0317,158800.0,0.0,1.0,1998-11-03,30.19,31.0,30.19,-0.8099999999999987
1998-11-04,30.75,31.5,29.5,31.0,5.1667,286400.0,0.0,1.0,1998-11-04,31.0,30.75,31.0,0.25
1998-11-05,30.75,32.5,30.63,32.0,5.3333,250100.0,0.0,1.0,1998-11-05,32.0,30.75,32.0,1.25
1998-11-06,31.5,33.31,31.25,33.0,5.5,377600.0,0.0,1.0,1998-11-06,33.0,31.5,33.0,1.5
1998-11-09,32.88,33.0,30.5,30.5,5.0833,387500.0,0.0,1.0,1998-11-09,30.5,32.88,30.5,-2.3800000000000026
1998-11-10,30.63,31.88,29.88,30.5,5.0833,226300.0,0.0,1.0,1998-11-10,30.5,30.63,30.5,-0.129999999999999
1998-11-11,30.75,31.5,30.38,31.44,5.24,100100.0,0.0,1.0,1998-11-11,31.44,30.75,31.44,0.6900000000000013
1998-11-12,31.5,31.75,30.75,31.75,5.2917,98600.0,0.0,1.0,1998-11-12,31.75,31.5,31.75,0.25
1998-11-13,31.5,32.13,31.0,31.5,5.25,130000.0,0.0,1.0,1998-11-13,31.5,31.5,31.5,0.0
1998-11-16,31.75,31.75,28.62,29.75,4.9583,269500.0,0.0,1.0,1998-11-16,29.75,31.75,29.75,-2.0
1998-11-17,29.25,30.25,27.38,29.5,4.9167,231500.0,0.0,1.0,1998-11-17,29.5,29.25,29.5,0.25
1998-11-18,30.06,30.06,29.25,29.94,4.99,221700.0,0.0,1.0,1998-11-18,29.94,30.06,29.94,-0.11999999999999744
1998-11-19,30.0,31.0,29.25,30.75,5.125,157100.0,0.0,1.0,1998-11-19,30.75,30.0,30.75,0.75
1998-11-20,31.5,32.81,30.38,32.37,5.395,279500.0,0.0,1.0,1998-11-20,32.37,31.5,32.37,0.8699999999999974
1998-11-23,32.81,33.25,32.13,32.5,5.4167,314500.0,0.0,1.0,1998-11-23,32.5,32.81,32.5,-0.3100000000000023
1998-11-24,32.62,32.88,32.13,32.75,5.4583,192600.0,0.0,1.0,1998-11-24,32.75,32.62,32.75,0.13000000000000256
1998-11-25,33.0,33.87,32.75,33.38,5.5633,231500.0,0.0,1.0,1998-11-25,33.38,33.0,33.38,0.38000000000000256
1998-11-27,33.5,35.0,33.12,33.25,5.5417,157700.0,0.0,1.0,1998-11-27,33.25,33.5,33.25,-0.25
1998-11-30,34.88,35.0,31.88,33.63,5.605,484300.0,0.0,1.0,1998-11-30,33.63,34.88,33.63,-1.25
1998-12-01,31.62,32.81,29.06,30.87,5.145,1935100.0,0.0,1.0,1998-12-01,30.87,31.62,30.87,-0.75
1998-12-02,30.25,32.0,29.5,31.5,5.25,1480700.0,0.0,1.0,1998-12-02,31.5,30.25,31.5,1.25
1998-12-03,31.25,34.12,31.25,33.25,5.5417,1152000.0,0.0,1.0,1998-12-03,33.25,31.25,33.25,2.0
1998-12-04,33.25,33.5,32.75,33.12,5.52,561800.0,0.0,1.0,1998-12-04,33.12,33.25,33.12,-0.13000000000000256
1998-12-07,33.12,33.87,32.0,33.63,5.605,525800.0,0.0,1.0,1998-12-07,33.63,33.12,33.63,0.5100000000000051
1998-12-08,33.75,36.5,33.38,36.12,6.02,848400.0,0.0,1.0,1998-12-08,36.12,33.75,36.12,2.3699999999999974
1998-12-09,36.25,36.63,35.5,36.5,6.0833,600500.0,0.0,1.0,1998-12-09,36.5,36.25,36.5,0.25
1998-12-10,36.63,39.0,36.38,38.62,6.4367,767000.0,0.0,1.0,1998-12-10,38.62,36.63,38.62,1.9899999999999949
1998-12-11,38.13,43.56,38.13,43.56,7.26,2014700.0,0.0,1.0,1998-12-11,43.56,38.13,43.56,5.43
1998-12-14,40.75,42.69,40.5,41.37,6.895,933000.0,0.0,1.0,1998-12-14,41.37,40.75,41.37,0.6199999999999974
1998-12-15,41.13,43.0,41.13,42.19,7.0317,791200.0,0.0,1.0,1998-12-15,42.19,41.13,42.19,1.0599999999999952
1998-12-16,41.75,45.75,41.62,45.0,7.5,954000.0,0.0,1.0,1998-12-16,45.0,41.75,45.0,3.25
1998-12-17,45.12,46.38,45.0,45.12,7.52,868600.0,0.0,1.0,1998-12-17,45.12,45.12,45.12,0.0
1998-12-18,45.5,48.12,44.5,48.12,8.02,816000.0,0.0,1.0,1998-12-18,48.12,45.5,48.12,2.6199999999999974
1998-12-21,47.75,48.19,45.75,46.31,7.7183,784900.0,0.0,1.0,1998-12-21,46.31,47.75,46.31,-1.4399999999999977
1998-12-22,46.0,47.13,46.0,46.81,7.8017,276100.0,0.0,1.0,1998-12-22,46.81,46.0,46.81,0.8100000000000023
1998-12-23,45.75,46.38,42.12,44.13,7.355,1431700.0,0.0,1.0,1998-12-23,44.13,45.75,44.13,-1.6199999999999974
1998-12-24,44.06,44.06,42.0,43.62,7.27,164300.0,0.0,1.0,1998-12-24,43.62,44.06,43.62,-0.44000000000000483
1998-12-28,44.0,44.13,43.19,44.0,7.3333,299800.0,0.0,1.0,1998-12-28,44.0,44.0,44.0,0.0
1998-12-29,43.25,45.63,43.0,45.5,7.5833,188600.0,0.0,1.0,1998-12-29,45.5,43.25,45.5,2.25
1998-12-30,45.0,47.0,45.0,45.87,7.645,180300.0,0.0,1.0,1998-12-30,45.87,45.0,45.87,0.8699999999999974
1998-12-31,46.25,47.13,45.38,47.0,7.8333,240600.0,0.0,1.0,1998-12-31,47.0,46.25,47.0,0.75
1999-01-04,47.06,48.0,44.88,46.75,7.7917,428400.0,0.0,1.0,1999-01-04,46.75,47.06,46.75,-0.3100000000000023
1999-01-05,46.62,46.88,44.0,44.25,7.375,384000.0,0.0,1.0,1999-01-05,44.25,46.62,44.25,-2.3699999999999974
1999-01-06,44.37,44.88,41.5,42.0,7.0,543000.0,0.0,1.0,1999-01-06,42.0,44.37,42.0,-2.3699999999999974
1999-01-07,42.0,44.75,40.62,42.75,7.125,556600.0,0.0,1.0,1999-01-07,42.75,42.0,42.75,0.75
1999-01-08,42.5,45.12,42.38,43.62,7.27,375500.0,0.0,1.0,1999-01-08,43.62,42.5,43.62,1.1199999999999974
1999-01-11,43.12,43.5,42.5,43.12,7.1867,158200.0,0.0,1.0,1999-01-11,43.12,43.12,43.12,0.0
1999-01-12,44.13,47.0,44.13,45.0,7.5,713200.0,0.0,1.0,1999-01-12,45.0,44.13,45.0,0.8699999999999974
1999-01-13,44.81,47.19,43.75,46.31,7.7183,353400.0,0.0,1.0,1999-01-13,46.31,44.81,46.31,1.5
1999-01-14,46.0,50.25,46.0,48.25,8.0417,690000.0,0.0,1.0,1999-01-14,48.25,46.0,48.25,2.25
1999-01-15,48.38,51.44,48.38,51.0,8.5,774700.0,0.0,1.0,1999-01-15,51.0,48.38,51.0,2.6199999999999974
1999-01-19,51.63,52.0,47.37,48.5,8.0833,862600.0,0.0,1.0,1999-01-19,48.5,51.63,48.5,-3.1300000000000026
1999-01-20,49.12,49.12,47.25,47.75,7.9583,382500.0,0.0,1.0,1999-01-20,47.75,49.12,47.75,-1.3699999999999974
1999-01-21,49.38,49.38,45.38,47.31,7.885,1149000.0,0.0,1.0,1999-01-21,47.31,49.38,47.31,-2.0700000000000003
1999-01-22,46.94,49.62,46.94,48.12,8.02,718300.0,0.0,1.0,1999-01-22,48.12,46.94,48.12,1.1799999999999997
1999-01-25,47.75,48.12,46.0,46.62,7.77,412800.0,0.0,1.0,1999-01-25,46.62,47.75,46.62,-1.1300000000000026
1999-01-26,46.0,47.75,46.0,47.62,7.9367,454900.0,0.0,1.0,1999-01-26,47.62,46.0,47.62,1.6199999999999974
1999-01-27,47.75,48.63,45.25,45.63,7.605,397700.0,0.0,1.0,1999-01-27,45.63,47.75,45.63,-2.1199999999999974
1999-01-28,46.0,47.0,45.87,47.0,7.8333,320100.0,0.0,1.0,1999-01-28,47.0,46.0,47.0,1.0
1999-01-29,47.37,50.5,47.37,50.5,8.4167,412300.0,0.0,1.0,1999-01-29,50.5,47.37,50.5,3.1300000000000026
1999-02-01,50.56,51.0,49.62,51.0,8.5,345800.0,0.0,1.0,1999-02-01,51.0,50.56,51.0,0.4399999999999977
1999-02-02,50.13,50.75,48.87,49.88,8.3133,202400.0,0.0,1.0,1999-02-02,49.88,50.13,49.88,-0.25
1999-02-03,49.0,49.5,44.88,47.0,7.8333,536100.0,0.0,1.0,1999-02-03,47.0,49.0,47.0,-2.0
1999-02-04,47.0,48.0,44.31,45.12,7.52,425100.0,0.0,1.0,1999-02-04,45.12,47.0,45.12,-1.8800000000000026
1999-02-05,45.0,45.25,41.88,42.69,7.115,286400.0,0.0,1.0,1999-02-05,42.69,45.0,42.69,-2.3100000000000023
1999-02-08,42.75,45.12,42.0,44.13,7.355,552300.0,0.0,1.0,1999-02-08,44.13,42.75,44.13,1.3800000000000026
1999-02-09,44.13,44.88,42.75,43.25,7.2083,708400.0,0.0,1.0,1999-02-09,43.25,44.13,43.25,-0.8800000000000026
1999-02-10,43.0,43.0,40.5,41.94,6.99,1192900.0,0.0,1.0,1999-02-10,41.94,43.0,41.94,-1.0600000000000023
1999-02-11,41.88,43.0,41.37,43.0,7.1667,386400.0,0.0,1.0,1999-02-11,43.0,41.88,43.0,1.1199999999999974
1999-02-12,43.0,43.0,39.63,41.13,6.855,241300.0,0.0,1.0,1999-02-12,41.13,43.0,41.13,-1.8699999999999974
1999-02-16,41.5,42.87,40.88,41.75,6.9583,261600.0,0.0,1.0,1999-02-16,41.75,41.5,41.75,0.25
1999-02-17,41.37,42.25,40.25,41.25,6.875,512600.0,0.0,1.0,1999-02-17,41.25,41.37,41.25,-0.11999999999999744
1999-02-18,42.0,43.25,41.37,42.97,7.1617,360900.0,0.0,1.0,1999-02-18,42.97,42.0,42.97,0.9699999999999989
1999-02-19,43.12,46.38,42.25,45.25,7.5417,659500.0,0.0,1.0,1999-02-19,45.25,43.12,45.25,2.1300000000000026
1999-02-22,45.25,47.0,44.5,45.87,7.645,452000.0,0.0,1.0,1999-02-22,45.87,45.25,45.87,0.6199999999999974
1999-02-23,46.38,46.38,44.13,45.94,7.6567,203600.0,0.0,1.0,1999-02-23,45.94,46.38,45.94,-0.44000000000000483
1999-02-24,46.12,46.12,45.0,45.25,7.5417,136300.0,0.0,1.0,1999-02-24,45.25,46.12,45.25,-0.8699999999999974
1999-02-25,45.38,45.38,43.75,45.12,7.52,225100.0,0.0,1.0,1999-02-25,45.12,45.38,45.12,-0.2600000000000051
1999-02-26,44.62,45.12,43.19,43.31,7.2183,311500.0,0.0,1.0,1999-02-26,43.31,44.62,43.31,-1.3099999999999952
1999-03-01,43.12,44.5,42.0,44.37,7.395,169100.0,0.0,1.0,1999-03-01,44.37,43.12,44.37,1.25
1999-03-02,44.0,46.12,43.5,46.0,7.6667,320100.0,0.0,1.0,1999-03-02,46.0,44.0,46.0,2.0
1999-03-03,46.94,49.38,46.75,48.25,8.0417,1199500.0,0.0,1.0,1999-03-03,48.25,46.94,48.25,1.3100000000000023
1999-03-04,48.25,50.5,48.12,50.13,8.355,647500.0,0.0,1.0,1999-03-04,50.13,48.25,50.13,1.8800000000000026
1999-03-05,50.69,51.5,50.25,51.5,8.5833,398300.0,0.0,1.0,1999-03-05,51.5,50.69,51.5,0.8100000000000023
1999-03-08,50.69,54.25,50.0,52.5,8.75,956300.0,0.0,1.0,1999-03-08,52.5,50.69,52.5,1.8100000000000023
1999-03-09,52.75,54.81,52.62,54.5,9.0833,546700.0,0.0,1.0,1999-03-09,54.5,52.75,54.5,1.75
1999-03-10,54.5,55.0,52.62,54.87,9.145,851200.0,0.0,1.0,1999-03-10,54.87,54.5,54.87,0.36999999999999744
1999-03-11,54.87,55.12,54.06,55.0,9.1667,404500.0,0.0,1.0,1999-03-11,55.0,54.87,55.0,0.13000000000000256
1999-03-12,55.12,55.12,51.63,52.19,8.6983,507500.0,0.0,1.0,1999-03-12,52.19,55.12,52.19,-2.9299999999999997
1999-03-15,52.12,52.56,49.12,49.5,8.25,309000.0,0.0,1.0,1999-03-15,49.5,52.12,49.5,-2.6199999999999974
1999-03-16,50.62,51.12,49.0,49.88,8.3133,597400.0,0.0,1.0,1999-03-16,49.88,50.62,49.88,-0.7399999999999949
1999-03-17,49.88,50.88,49.25,50.0,8.3333,480800.0,0.0,1.0,1999-03-17,50.0,49.88,50.0,0.11999999999999744
1999-03-18,49.5,50.0,47.94,49.0,8.1667,653100.0,0.0,1.0,1999-03-18,49.0,49.5,49.0,-0.5
1999-03-19,48.94,48.94,46.0,47.0,7.8333,561400.0,0.0,1.0,1999-03-19,47.0,48.94,47.0,-1.9399999999999977
1999-03-22,46.38,48.12,46.38,47.88,7.98,132500.0,0.0,1.0,1999-03-22,47.88,46.38,47.88,1.5
1999-03-23,47.13,48.38,46.5,48.12,8.02,148400.0,0.0,1.0,1999-03-23,48.12,47.13,48.12,0.9899999999999949
1999-03-24,48.25,49.0,47.88,49.0,8.1667,249200.0,0.0,1.0,1999-03-24,49.0,48.25,49.0,0.75
1999-03-25,49.0,52.0,48.0,51.75,8.625,394300.0,0.0,1.0,1999-03-25,51.75,49.0,51.75,2.75
1999-03-26,51.44,52.88,50.25,52.0,8.6667,198900.0,0.0,1.0,1999-03-26,52.0,51.44,52.0,0.5600000000000023
1999-03-29,52.0,53.0,50.0,51.38,8.5633,287000.0,0.0,1.0,1999-03-29,51.38,52.0,51.38,-0.6199999999999974
1999-03-30,50.25,51.25,50.0,50.56,8.4267,191500.0,0.0,1.0,1999-03-30,50.56,50.25,50.56,0.3100000000000023
1999-03-31,50.25,51.5,46.5,51.38,8.5633,439300.0,0.0,1.0,1999-03-31,51.38,50.25,51.38,1.1300000000000026
1999-04-01,51.63,52.75,50.75,52.62,8.77,279900.0,0.0,1.0,1999-04-01,52.62,51.63,52.62,0.9899999999999949
1999-04-05,52.5,55.38,52.38,55.12,9.1867,726500.0,0.0,1.0,1999-04-05,55.12,52.5,55.12,2.6199999999999974
1999-04-06,54.25,56.13,53.31,55.38,9.23,266600.0,0.0,1.0,1999-04-06,55.38,54.25,55.38,1.1300000000000026
1999-04-07,55.62,56.13,52.5,52.81,8.8017,432400.0,0.0,1.0,1999-04-07,52.81,55.62,52.81,-2.809999999999995
1999-04-08,53.13,54.87,52.12,53.88,8.98,314800.0,0.0,1.0,1999-04-08,53.88,53.13,53.88,0.75
1999-04-09,53.75,57.87,53.0,57.5,9.5833,547000.0,0.0,1.0,1999-04-09,57.5,53.75,57.5,3.75
1999-04-12,56.25,59.13,55.69,57.5,9.5833,995300.0,0.0,1.0,1999-04-12,57.5,56.25,57.5,1.25
1999-04-13,57.38,57.87,56.5,56.62,9.4367,278200.0,0.0,1.0,1999-04-13,56.62,57.38,56.62,-0.7600000000000051
1999-04-14,56.13,56.75,52.0,52.5,8.75,269200.0,0.0,1.0,1999-04-14,52.5,56.13,52.5,-3.6300000000000026
1999-04-15,53.13,53.62,49.5,49.88,8.3133,308300.0,0.0,1.0,1999-04-15,49.88,53.13,49.88,-3.25
1999-04-16,49.56,50.13,48.25,49.12,8.1867,512900.0,0.0,1.0,1999-04-16,49.12,49.56,49.12,-0.44000000000000483
1999-04-19,49.12,49.5,42.5,42.75,7.125,510600.0,0.0,1.0,1999-04-19,42.75,49.12,42.75,-6.369999999999997
1999-04-20,44.0,55.12,43.75,54.5,9.0833,1195700.0,0.0,1.0,1999-04-20,54.5,44.0,54.5,10.5
1999-04-21,54.12,59.0,53.13,57.06,9.51,634800.0,0.0,1.0,1999-04-21,57.06,54.12,57.06,2.940000000000005
1999-04-22,57.0,57.0,51.0,52.94,8.8233,273700.0,0.0,1.0,1999-04-22,52.94,57.0,52.94,-4.060000000000002
1999-04-23,53.75,53.75,50.13,52.75,8.7917,229200.0,0.0,1.0,1999-04-23,52.75,53.75,52.75,-1.0
1999-04-26,52.75,53.0,51.75,52.5,8.75,230800.0,0.0,1.0,1999-04-26,52.5,52.75,52.5,-0.25
1999-04-27,52.5,56.88,52.0,55.25,9.2083,179600.0,0.0,1.0,1999-04-27,55.25,52.5,55.25,2.75
1999-04-28,54.63,56.37,51.5,52.38,8.73,221900.0,0.0,1.0,1999-04-28,52.38,54.63,52.38,-2.25
1999-04-29,52.0,52.75,51.5,52.12,8.6867,270400.0,0.0,1.0,1999-04-29,52.12,52.0,52.12,0.11999999999999744
1999-04-30,52.31,53.0,49.0,50.75,8.4583,267100.0,0.0,1.0,1999-04-30,50.75,52.31,50.75,-1.5600000000000023
1999-05-03,50.5,56.0,50.5,55.0,9.1667,475700.0,0.0,1.0,1999-05-03,55.0,50.5,55.0,4.5
1999-05-04,55.5,57.0,55.0,56.19,9.365,519100.0,0.0,1.0,1999-05-04,56.19,55.5,56.19,0.6899999999999977
1999-05-05,55.75,56.75,53.75,56.62,9.4367,358900.0,0.0,1.0,1999-05-05,56.62,55.75,56.62,0.8699999999999974
1999-05-06,56.62,58.38,56.0,56.62,9.4367,230000.0,0.0,1.0,1999-05-06,56.62,56.62,56.62,0.0
1999-05-07,56.75,59.0,55.5,59.0,9.8333,260400.0,0.0,1.0,1999-05-07,59.0,56.75,59.0,2.25
1999-05-10,59.0,60.0,56.62,57.12,9.52,271600.0,0.0,1.0,1999-05-10,57.12,59.0,57.12,-1.8800000000000026
1999-05-11,57.25,57.44,55.5,57.0,9.5,223600.0,0.0,1.0,1999-05-11,57.0,57.25,57.0,-0.25
1999-05-12,57.12,59.0,56.62,57.5,9.5833,129100.0,0.0,1.0,1999-05-12,57.5,57.12,57.5,0.38000000000000256
1999-05-13,57.75,60.63,57.5,60.19,10.0317,481900.0,0.0,1.0,1999-05-13,60.19,57.75,60.19,2.4399999999999977
1999-05-14,58.12,59.62,56.25,59.5,9.9167,448800.0,0.0,1.0,1999-05-14,59.5,58.12,59.5,1.3800000000000026
1999-05-17,59.0,59.25,55.12,56.75,9.4583,251800.0,0.0,1.0,1999-05-17,56.75,59.0,56.75,-2.25
1999-05-18,56.75,56.75,54.25,54.25,9.0417,332900.0,0.0,1.0,1999-05-18,54.25,56.75,54.25,-2.5
1999-05-19,54.38,55.75,53.0,54.31,9.0517,183800.0,0.0,1.0,1999-05-19,54.31,54.38,54.31,-0.07000000000000028
1999-05-20,54.5,56.94,53.75,55.0,9.1667,292500.0,0.0,1.0,1999-05-20,55.0,54.5,55.0,0.5
1999-05-21,55.5,56.37,54.87,55.0,9.1667,173200.0,0.0,1.0,1999-05-21,55.0,55.5,55.0,-0.5
1999-05-24,54.75,55.0,52.0,52.12,8.6867,234000.0,0.0,1.0,1999-05-24,52.12,54.75,52.12,-2.6300000000000026
1999-05-25,52.0,52.69,51.25,51.5,8.5833,157100.0,0.0,1.0,1999-05-25,51.5,52.0,51.5,-0.5
1999-05-26,51.87,52.12,50.13,50.94,8.49,258900.0,0.0,1.0,1999-05-26,50.94,51.87,50.94,-0.9299999999999997
1999-05-27,50.0,51.25,49.75,50.5,8.4167,332700.0,0.0,1.0,1999-05-27,50.5,50.0,50.5,0.5
1999-05-28,50.0,51.25,50.0,50.44,8.4067,657200.0,0.0,1.0,1999-05-28,50.44,50.0,50.44,0.4399999999999977
1999-06-01,50.44,60.12,50.37,58.0,9.6667,1039500.0,0.0,1.0,1999-06-01,58.0,50.44,58.0,7.560000000000002
1999-06-02,57.87,57.94,53.75,54.19,9.0317,583400.0,0.0,1.0,1999-06-02,54.19,57.87,54.19,-3.6799999999999997
1999-06-03,54.69,57.25,54.69,55.12,9.1867,210200.0,0.0,1.0,1999-06-03,55.12,54.69,55.12,0.4299999999999997
1999-06-04,55.5,55.5,54.5,55.25,9.2083,289300.0,0.0,1.0,1999-06-04,55.25,55.5,55.25,-0.25
1999-06-07,55.5,59.31,55.25,59.19,9.865,400400.0,0.0,1.0,1999-06-07,59.19,55.5,59.19,3.6899999999999977
1999-06-08,59.19,60.75,58.12,59.0,9.8333,430000.0,0.0,1.0,1999-06-08,59.0,59.19,59.0,-0.18999999999999773
1999-06-09,59.5,59.75,58.38,58.56,9.76,212500.0,0.0,1.0,1999-06-09,58.56,59.5,58.56,-0.9399999999999977
1999-06-10,58.38,58.38,55.5,56.25,9.375,225600.0,0.0,1.0,1999-06-10,56.25,58.38,56.25,-2.1300000000000026
1999-06-11,56.75,59.5,56.75,58.12,9.6867,319100.0,0.0,1.0,1999-06-11,58.12,56.75,58.12,1.3699999999999974
1999-06-14,58.44,58.75,57.87,57.87,9.645,125300.0,0.0,1.0,1999-06-14,57.87,58.44,57.87,-0.5700000000000003
1999-06-15,58.44,60.12,58.0,58.5,9.75,178400.0,0.0,1.0,1999-06-15,58.5,58.44,58.5,0.060000000000002274
1999-06-16,59.0,64.25,57.87,63.56,10.5933,728600.0,0.0,1.0,1999-06-16,63.56,59.0,63.56,4.560000000000002
1999-06-17,62.88,65.37,62.5,65.13,10.855,377100.0,0.0,1.0,1999-06-17,65.13,62.88,65.13,2.249999999999993
1999-06-18,65.5,68.25,63.87,67.12,11.1867,296900.0,0.0,1.0,1999-06-18,67.12,65.5,67.12,1.6200000000000045
1999-06-21,67.12,69.12,66.25,68.94,11.49,357000.0,0.0,1.0,1999-06-21,68.94,67.12,68.94,1.8199999999999932
1999-06-22,68.88,70.75,68.0,68.5,11.4167,335500.0,0.0,1.0,1999-06-22,68.5,68.88,68.5,-0.37999999999999545
1999-06-23,68.5,68.5,66.5,66.56,11.0933,251400.0,0.0,1.0,1999-06-23,66.56,68.5,66.56,-1.9399999999999977
1999-06-24,66.0,67.0,66.0,66.63,11.105,240300.0,0.0,1.0,1999-06-24,66.63,66.0,66.63,0.6299999999999955
1999-06-25,67.0,69.06,62.13,67.06,11.1767,393500.0,0.0,1.0,1999-06-25,67.06,67.0,67.06,0.060000000000002274
1999-06-28,67.38,70.0,67.06,69.94,11.6567,246200.0,0.0,1.0,1999-06-28,69.94,67.38,69.94,2.5600000000000023
1999-06-29,71.25,75.87,70.75,75.5,12.5833,623400.0,0.0,1.0,1999-06-29,75.5,71.25,75.5,4.25
1999-06-30,75.5,79.25,73.38,77.06,12.8433,797100.0,0.0,1.0,1999-06-30,77.06,75.5,77.06,1.5600000000000023
1999-07-01,76.62,77.0,75.38,76.5,12.75,254000.0,0.0,1.0,1999-07-01,76.5,76.62,76.5,-0.12000000000000455
1999-07-02,76.19,79.5,76.12,78.12,13.02,191100.0,0.0,1.0,1999-07-02,78.12,76.19,78.12,1.9300000000000068
1999-07-06,79.0,86.37,78.63,82.69,13.7817,966300.0,0.0,1.0,1999-07-06,82.69,79.0,82.69,3.6899999999999977
1999-07-07,83.0,85.75,82.5,83.19,13.865,641000.0,0.0,1.0,1999-07-07,83.19,83.0,83.19,0.18999999999999773
1999-07-08,82.88,83.25,81.12,82.5,13.75,372700.0,0.0,1.0,1999-07-08,82.5,82.88,82.5,-0.37999999999999545
1999-07-09,83.13,86.0,82.0,84.12,14.02,328700.0,0.0,1.0,1999-07-09,84.12,83.13,84.12,0.9900000000000091
1999-07-12,86.37,86.81,82.5,82.5,13.75,761200.0,0.0,1.0,1999-07-12,82.5,86.37,82.5,-3.8700000000000045
1999-07-13,82.44,84.0,79.25,83.5,13.9167,387800.0,0.0,1.0,1999-07-13,83.5,82.44,83.5,1.0600000000000023
1999-07-14,84.81,91.0,84.0,87.31,14.5517,551000.0,0.0,1.0,1999-07-14,87.31,84.81,87.31,2.5
1999-07-15,87.5,93.25,87.0,92.94,15.49,323900.0,0.0,1.0,1999-07-15,92.94,87.5,92.94,5.439999999999998
1999-07-16,92.5,96.19,91.38,96.19,16.0317,433100.0,0.0,1.0,1999-07-16,96.19,92.5,96.19,3.6899999999999977
1999-07-19,96.19,96.38,84.06,85.94,14.3233,657300.0,0.0,1.0,1999-07-19,85.94,96.19,85.94,-10.25
1999-07-20,83.0,84.44,80.75,82.38,13.73,572400.0,0.0,1.0,1999-07-20,82.38,83.0,82.38,-0.6200000000000045
1999-07-21,77.5,83.5,74.0,83.37,13.895,1042400.0,0.0,1.0,1999-07-21,83.37,77.5,83.37,5.8700000000000045
1999-07-22,81.19,84.87,79.75,83.5,13.9167,431500.0,0.0,1.0,1999-07-22,83.5,81.19,83.5,2.3100000000000023
1999-07-23,86.0,90.5,85.25,88.25,14.7083,609800.0,0.0,1.0,1999-07-23,88.25,86.0,88.25,2.25
1999-07-26,88.38,93.5,86.5,90.5,15.0833,607700.0,0.0,1.0,1999-07-26,90.5,88.38,90.5,2.1200000000000045
1999-07-27,91.0,98.0,90.87,98.0,16.3333,439300.0,0.0,1.0,1999-07-27,98.0,91.0,98.0,7.0
1999-07-28,97.38,101.37,94.5,99.94,16.6567,670100.0,0.0,1.0,1999-07-28,99.94,97.38,99.94,2.5600000000000023
1999-07-29,98.25,101.62,97.5,99.44,16.5733,374500.0,0.0,1.0,1999-07-29,99.44,98.25,99.44,1.1899999999999977
1999-07-30,99.63,103.19,98.75,99.12,16.52,319100.0,0.0,1.0,1999-07-30,99.12,99.63,99.12,-0.5099999999999909
1999-08-02,100.12,102.38,97.62,100.0,16.6667,392800.0,0.0,1.0,1999-08-02,100.0,100.12,100.0,-0.12000000000000455
1999-08-03,101.0,103.0,98.37,99.81,16.635,356200.0,0.0,1.0,1999-08-03,99.81,101.0,99.81,-1.1899999999999977
1999-08-04,100.12,100.75,97.0,99.5,16.5833,339400.0,0.0,1.0,1999-08-04,99.5,100.12,99.5,-0.6200000000000045
1999-08-05,99.25,105.25,97.0,101.5,16.9167,277100.0,0.0,1.0,1999-08-05,101.5,99.25,101.5,2.25
1999-08-06,100.5,104.0,99.75,103.25,17.2083,167500.0,0.0,1.0,1999-08-06,103.25,100.5,103.25,2.75
1999-08-09,106.0,113.25,104.94,111.87,18.645,1125700.0,0.0,1.0,1999-08-09,111.87,106.0,111.87,5.8700000000000045
1999-08-10,113.0,118.94,110.37,116.62,19.4367,1408400.0,0.0,1.0,1999-08-10,116.62,113.0,116.62,3.6200000000000045
1999-08-11,118.75,120.63,116.0,120.38,20.0633,809700.0,0.0,1.0,1999-08-11,120.38,118.75,120.38,1.6299999999999955
1999-08-12,119.94,122.62,115.62,117.44,19.5733,627900.0,0.0,1.0,1999-08-12,117.44,119.94,117.44,-2.5
1999-08-13,119.0,125.0,117.75,124.75,20.7917,617700.0,0.0,1.0,1999-08-13,124.75,119.0,124.75,5.75
1999-08-16,125.25,126.31,121.88,123.5,20.5833,372100.0,0.0,1.0,1999-08-16,123.5,125.25,123.5,-1.75
1999-08-17,123.63,123.69,116.62,117.0,19.5,375000.0,0.0,1.0,1999-08-17,117.0,123.63,117.0,-6.6299999999999955
1999-08-18,117.44,120.75,114.75,119.94,19.99,388800.0,0.0,1.0,1999-08-18,119.94,117.44,119.94,2.5
1999-08-19,119.94,125.0,119.0,123.25,20.5417,317200.0,0.0,1.0,1999-08-19,123.25,119.94,123.25,3.3100000000000023
